TP,SL,Balance
1.317482676836686,13.658781961554528,1009.93
9.509939681367287,12.554055143531155,1190.31
4.892265339783112,11.787720209857655,1039.44
0.27879715461944843,11.916497452750793,993.26
12.739069471035963,10.470475052774205,1137.55
-3.4673236423355975,10.768520285814589,998.152
4.232099384189971,8.547390247018985,1064.84
9.0,2.0,981.534
9.350000000000001,2.0,986.107
9.0,2.35,960.144
9.739051781995613,-1.4568811757896913,969.313
10.089051781995614,-1.4568811757896913,956.894
9.739051781995613,-1.1068811757896908,974.585
9.26225676929203,0.7733058615445989,981.928
9.612256769292031,0.7733058615445989,981.585
9.26225676929203,1.1233058615445985,983.964
10.955468620292429,1.1953734769144653,977.174
11.305468620292428,1.1953734769144653,961.961
10.955468620292429,1.5453734769144658,963.963
9.852359910877862,0.9204011146543882,951.592
10.202359910877862,0.9204011146543882,948.974
9.852359910877862,1.2704011146543888,960.935
9.263156725187184,0.7735301939211885,981.928
9.613156725187183,0.7735301939211885,981.893
9.0,2.0,981.534
9.350000000000001,2.0,986.107
9.0,2.35,960.144
9.739051781995613,-1.4568811757896913,969.313
10.089051781995614,-1.4568811757896913,956.894
9.739051781995613,-1.1068811757896908,974.585
9.26225676929203,0.7733058615445989,981.928
9.612256769292031,0.7733058615445989,981.585
9.26225676929203,1.1233058615445985,983.964
10.955468620292429,1.1953734769144653,977.174
11.305468620292428,1.1953734769144653,961.961
10.955468620292429,1.5453734769144658,963.963
9.852359910877862,0.9204011146543882,951.592
10.202359910877862,0.9204011146543882,948.974
9.852359910877862,1.2704011146543888,960.935
9.263156725187184,0.7735301939211885,981.928
9.613156725187183,0.7735301939211885,981.585
9.263156725187184,1.123530193921189,983.964
9.262446926372284,0.7733532620783015,981.928
9.612446926372284,0.7733532620783015,981.585
9.262446926372284,1.123353262078301,983.964
9.262296948722334,0.7733158770877369,981.928
9.612296948722333,0.7733158770877369,981.585
9.262296948722334,1.1233158770877374,983.964
9.26226525904493,0.7733079777888001,981.928
9.61226525904493,0.7733079777888001,981.585
9.26226525904493,1.1233079777888006,983.964
9.262258563142861,0.7733063086985341,981.928
9.612258563142863,0.7733063086985341,981.585
9.262258563142861,1.1233063086985347,983.964
9.262257148325512,0.7733059560264302,981.928
9.612257148325511,0.7733059560264302,981.585
9.262257148325512,1.1233059560264307,983.964
9.262256849380268,0.773305881508227,981.928
9.61225684938027,0.773305881508227,981.585
9.262256849380268,1.1233058815082275,983.964
9.262256786214362,0.7733058657628353,981.928
9.612256786214363,0.7733058657628353,981.585
9.262256786214362,1.1233058657628359,983.964
9.262256772867651,0.7733058624358948,981.928
9.612256772867651,0.7733058624358948,981.585
9.262256772867651,1.1233058624358954,983.964
9.262256770047578,0.7733058617329345,981.928
9.61225677004758,0.7733058617329345,981.585
9.262256770047578,1.123305861732935,983.964
9.26225677064353,0.7733058618814876,981.928
9.61225677064353,0.7733058618814876,981.585
9.26225677064353,1.1233058618814873,983.964
9.262256770173448,0.7733058617643103,981.928
9.612256770173447,0.7733058617643103,981.585
9.262256770173448,1.12330586176431,983.964
9.262256770272787,0.7733058617890727,981.928
9.612256770272786,0.7733058617890727,981.585
9.262256770272787,1.1233058617890723,983.964
9.262256770351135,0.773305861808602,981.928
9.612256770351134,0.773305861808602,981.585
9.262256770351135,1.1233058618086016,983.964
9.262256770412925,0.7733058618240038,981.928
9.612256770412925,0.7733058618240038,981.585
9.262256770412925,1.1233058618240044,983.964
9.262256770461658,0.7733058618361515,981.928
9.612256770461657,0.7733058618361515,981.585
9.262256770461658,1.123305861836152,983.964
9.262256770500091,0.7733058618457322,981.928
9.612256770500093,0.7733058618457322,981.585
9.262256770500091,1.1233058618457328,983.964
9.262256770530403,0.773305861853288,981.928
9.612256770530404,0.773305861853288,981.585
9.262256770530403,1.1233058618532885,983.964
9.26225677050643,0.7733058618473114,981.928
9.612256770506429,0.7733058618473114,981.585
9.26225677050643,1.123305861847312,983.964
9.262256770501365,0.7733058618460493,981.928
9.612256770501364,0.7733058618460493,981.585
9.262256770501365,1.1233058618460499,983.964
9.262256770500306,0.7733058618457864,981.928
9.612256770500306,0.7733058618457864,981.585
9.262256770500306,1.123305861845786,983.964
9.26225677050053,0.7733058618458415,981.928
9.61225677050053,0.7733058618458415,981.585
9.26225677050053,1.123305861845842,983.964
9.262256770500706,0.7733058618458859,981.928
9.612256770500707,0.7733058618458859,981.585
9.262256770500706,1.1233058618458855,983.964
9.262256770500844,0.7733058618459205,981.928
9.612256770500846,0.7733058618459205,981.585
9.262256770500844,1.123305861845921,983.964
9.262256770500954,0.7733058618459481,981.928
9.612256770500956,0.7733058618459481,981.585
9.262256770500954,1.1233058618459477,983.964
9.262256770501041,0.7733058618459694,981.928
9.612256770501041,0.7733058618459694,981.585
9.262256770501041,1.12330586184597,983.964
9.262256770501109,0.7733058618459872,981.928
9.612256770501109,0.7733058618459872,981.585
9.262256770501109,1.1233058618459868,983.964
9.262256770501164,0.7733058618459996,981.928
9.612256770501165,0.7733058618459996,981.585
9.262256770501164,1.1233058618460001,983.964
9.262256770501207,0.7733058618460102,981.928
9.612256770501206,0.7733058618460102,981.585
9.262256770501207,1.12330586184601,983.964
9.262256770501239,0.7733058618460182,981.928
9.61225677050124,0.7733058618460182,981.585
9.262256770501239,1.1233058618460188,983.964
9.262256770501265,0.7733058618460253,981.928
9.612256770501265,0.7733058618460253,981.585
9.262256770501265,1.1233058618460259,983.964
9.262256770501287,0.7733058618460298,981.928
9.612256770501286,0.7733058618460298,981.585
9.262256770501287,1.1233058618460303,983.964
9.262256770501303,0.7733058618460351,981.928
9.612256770501304,0.7733058618460351,981.585
9.262256770501303,1.1233058618460348,983.964
9.262256770501317,0.7733058618460378,981.928
9.612256770501316,0.7733058618460378,981.585
9.262256770501317,1.1233058618460383,983.964
9.262256770501327,0.7733058618460404,981.928
9.612256770501327,0.7733058618460404,981.585
9.262256770501327,1.123305861846041,983.964
9.262256770501335,0.7733058618460422,981.928
9.612256770501334,0.7733058618460422,981.585
9.262256770501335,1.1233058618460428,983.964
9.262256770501342,0.773305861846044,981.928
9.612256770501341,0.773305861846044,981.585
9.262256770501342,1.1233058618460445,983.964
9.262256770501345,0.7733058618460449,981.928
9.612256770501347,0.7733058618460449,981.585
9.262256770501345,1.1233058618460454,983.964
9.262256770501349,0.7733058618460467,981.928
9.61225677050135,0.7733058618460467,981.585
9.262256770501349,1.1233058618460472,983.964
9.262256770501352,0.7733058618460475,981.928
9.612256770501354,0.7733058618460475,981.585
9.262256770501352,1.1233058618460472,983.964
9.262256770501356,0.7733058618460475,981.928
9.612256770501356,0.7733058618460475,981.585
9.262256770501356,1.1233058618460472,983.964
9.262256770501358,0.7733058618460484,981.928
9.612256770501357,0.7733058618460484,981.585
9.262256770501358,1.123305861846048,983.964
9.26225677050136,0.7733058618460484,981.928
9.612256770501359,0.7733058618460484,981.585
9.26225677050136,1.123305861846048,983.964
9.262256770501358,0.7733058618460484,981.928
9.612256770501357,0.7733058618460484,981.585
9.262256770501358,1.123305861846048,983.964
10.955468620292429,1.1953734769144653,977.174
9.0,2.0,981.534
9.350000000000001,2.0,986.107
9.0,2.35,960.144
9.739051781995613,-1.4568811757896913,969.313
10.089051781995614,-1.4568811757896913,956.894
9.739051781995613,-1.1068811757896908,974.585
9.26225676929203,0.7733058615445989,981.928
9.612256769292031,0.7733058615445989,981.585
9.26225676929203,1.1233058615445985,983.964
10.955468620292429,1.1953734769144653,977.174
11.305468620292428,1.1953734769144653,961.961
10.955468620292429,1.5453734769144658,963.963
9.852359910877862,0.9204011146543882,951.592
10.202359910877862,0.9204011146543882,948.974
9.852359910877862,1.2704011146543888,960.935
9.263156725187184,0.7735301939211885,981.928
9.613156725187183,0.7735301939211885,981.585
9.263156725187184,1.123530193921189,983.964
9.262446926372284,0.7733532620783015,981.928
9.612446926372284,0.7733532620783015,981.585
9.262446926372284,1.123353262078301,983.964
9.262296948722334,0.7733158770877369,981.928
9.612296948722333,0.7733158770877369,981.585
9.262296948722334,1.1233158770877374,983.964
9.26226525904493,0.7733079777888001,981.928
9.61226525904493,0.7733079777888001,981.585
9.26226525904493,1.1233079777888006,983.964
9.262258563142861,0.7733063086985341,981.928
9.612258563142863,0.7733063086985341,981.585
9.262258563142861,1.1233063086985347,983.964
9.262257148325512,0.7733059560264302,981.928
9.612257148325511,0.7733059560264302,981.585
9.262257148325512,1.1233059560264307,983.964
9.262256849380268,0.773305881508227,981.928
9.61225684938027,0.773305881508227,981.585
9.262256849380268,1.1233058815082275,983.964
9.262256786214362,0.7733058657628353,981.928
9.612256786214363,0.7733058657628353,981.585
9.262256786214362,1.1233058657628359,983.964
9.262256772867651,0.7733058624358948,981.928
9.612256772867651,0.7733058624358948,981.585
9.262256772867651,1.1233058624358954,983.964
9.262256770047578,0.7733058617329345,981.928
9.61225677004758,0.7733058617329345,981.585
9.262256770047578,1.123305861732935,983.964
9.26225677064353,0.7733058618814876,981.928
9.61225677064353,0.7733058618814876,981.585
9.26225677064353,1.1233058618814873,983.964
9.262256770173448,0.7733058617643103,981.928
9.612256770173447,0.7733058617643103,981.585
9.262256770173448,1.12330586176431,983.964
9.262256770272787,0.7733058617890727,981.928
9.612256770272786,0.7733058617890727,981.585
9.262256770272787,1.1233058617890723,983.964
9.262256770351135,0.773305861808602,981.928
9.612256770351134,0.773305861808602,981.585
9.262256770351135,1.1233058618086016,983.964
9.262256770412925,0.7733058618240038,981.928
9.612256770412925,0.7733058618240038,981.585
9.262256770412925,1.1233058618240044,983.964
9.262256770461658,0.7733058618361515,981.928
9.612256770461657,0.7733058618361515,981.585
9.262256770461658,1.123305861836152,983.964
9.262256770500091,0.7733058618457322,981.928
9.612256770500093,0.7733058618457322,981.585
9.262256770500091,1.1233058618457328,983.964
9.262256770530403,0.773305861853288,981.928
9.612256770530404,0.773305861853288,981.585
9.262256770530403,1.1233058618532885,983.964
9.26225677050643,0.7733058618473114,981.928
9.612256770506429,0.7733058618473114,981.585
9.26225677050643,1.123305861847312,983.964
9.262256770501365,0.7733058618460493,981.928
9.612256770501364,0.7733058618460493,981.585
9.262256770501365,1.1233058618460499,983.964
9.262256770500306,0.7733058618457864,981.928
9.612256770500306,0.7733058618457864,981.585
9.262256770500306,1.123305861845786,983.964
9.26225677050053,0.7733058618458415,981.928
9.61225677050053,0.7733058618458415,981.585
9.26225677050053,1.123305861845842,983.964
9.262256770500706,0.7733058618458859,981.928
9.612256770500707,0.7733058618458859,981.585
9.262256770500706,1.1233058618458855,983.964
9.262256770500844,0.7733058618459205,981.928
9.612256770500846,0.7733058618459205,981.585
9.262256770500844,1.123305861845921,983.964
9.262256770500954,0.7733058618459481,981.928
9.612256770500956,0.7733058618459481,981.585
9.262256770500954,1.1233058618459477,983.964
9.262256770501041,0.7733058618459694,981.928
9.612256770501041,0.7733058618459694,981.585
9.262256770501041,1.12330586184597,983.964
9.262256770501109,0.7733058618459872,981.928
9.612256770501109,0.7733058618459872,981.585
9.262256770501109,1.1233058618459868,983.964
9.262256770501164,0.7733058618459996,981.928
9.612256770501165,0.7733058618459996,981.585
9.262256770501164,1.1233058618460001,983.964
9.262256770501207,0.7733058618460102,981.928
9.612256770501206,0.7733058618460102,981.585
9.262256770501207,1.12330586184601,983.964
9.262256770501239,0.7733058618460182,981.928
9.61225677050124,0.7733058618460182,981.585
9.262256770501239,1.1233058618460188,983.964
9.262256770501265,0.7733058618460253,981.928
9.612256770501265,0.7733058618460253,981.585
9.262256770501265,1.1233058618460259,983.964
9.262256770501287,0.7733058618460298,981.928
9.612256770501286,0.7733058618460298,981.585
9.262256770501287,1.1233058618460303,983.964
9.262256770501303,0.7733058618460351,981.928
9.612256770501304,0.7733058618460351,981.585
9.262256770501303,1.1233058618460348,983.964
9.262256770501317,0.7733058618460378,981.928
9.612256770501316,0.7733058618460378,981.585
9.262256770501317,1.1233058618460383,983.964
9.262256770501327,0.7733058618460404,981.928
9.612256770501327,0.7733058618460404,981.585
9.262256770501327,1.123305861846041,983.964
9.262256770501335,0.7733058618460422,981.928
9.612256770501334,0.7733058618460422,981.585
9.262256770501335,1.1233058618460428,983.964
9.262256770501342,0.773305861846044,981.928
9.612256770501341,0.773305861846044,981.585
9.262256770501342,1.1233058618460445,983.964
9.262256770501345,0.7733058618460449,981.928
9.612256770501347,0.7733058618460449,981.585
9.262256770501345,1.1233058618460454,983.964
9.262256770501349,0.7733058618460467,981.928
9.61225677050135,0.7733058618460467,981.585
9.262256770501349,1.1233058618460472,983.964
9.262256770501352,0.7733058618460475,981.928
9.612256770501354,0.7733058618460475,981.585
9.262256770501352,1.1233058618460472,983.964
9.262256770501356,0.7733058618460475,981.928
9.612256770501356,0.7733058618460475,981.585
9.262256770501356,1.1233058618460472,983.964
9.262256770501358,0.7733058618460484,981.928
9.612256770501357,0.7733058618460484,981.585
9.262256770501358,1.123305861846048,983.964
9.26225677050136,0.7733058618460484,981.928
9.612256770501359,0.7733058618460484,981.585
9.26225677050136,1.123305861846048,983.964
9.262256770501358,0.7733058618460484,981.928
9.612256770501357,0.7733058618460484,981.585
9.262256770501358,1.123305861846048,983.964
10.955468620292429,1.1953734769144653,977.174
4.331587723951245,7.433436359716281,1085.42
4.554425286938795,9.372148047413706,1036.24
2.9554910264729664,15.518538093884972,1018.47
17.868700640696208,5.433350745143798,1125.02
12.568022735075587,13.41119455487552,1255.96
0.5994468246387563,4.057405932120089,982.718
1.4102740580691977,12.197755076921771,1018.33
3.763188822018829,10.840627557991663,1066.29
3.2668181668869565,14.780540957958038,1016.77
11.916688773581457,8.192987348261056,1166.63
6.684690071254323,6.747986046336293,1030.95
4.487704377073186,11.40696854438872,1042.73
2.6372876683937903,5.639450129674095,1001.54
9.762284670759767,0.5010051856282183,999.633
5.8854410724720605,2.9864713524907964,1049.33
5.3833220137918865,9.324226094492326,1016.87
13.024431245302548,5.306381308500299,1044.02
4.421992691794758,8.159685696375686,1074.02
13.583553602187163,10.41860805599552,1186.96
5.314979777560896,8.464346966119882,1067.32
1.351105816932832,8.306455977028747,1025.73
3.8116888878411763,1.9338930591785952,999.75
5.195891247997339,1.3849412439853237,977.177
3.0826513904804935,12.786977571152484,1010.77
8.589755205869086,5.382830597255618,1101.54
13.185330438150888,7.40328520898156,1146.37
12.22461931354922,7.846571007543414,1120.06
11.729743492534695,3.018138113170044,1080.48
0.7512443352425846,8.59018297239401,1009.63
15.494632986189085,10.811859470752585,1273.51
11.901612634529098,2.7621782171490605,1044.31
13.41168446019276,10.674567952016504,1223.03
5.314979777560896,8.464346966119882,1067.32
13.024431245302548,5.306381308500299,1044.02
6.8303245160674635,7.405487153405114,1076.2
10.68659364603467,7.431234415292727,1101.24
4.29872998605914,13.46225977456745,1059.35
4.4548504296868625,8.471596038415282,1085.23
12.568022735075587,13.41119455487552,1255.96
8.589755205869086,5.382830597255618,1101.54
6.375750916505634,15.54446369274606,1144.91
12.876961889824278,4.614716908465752,1097.7
8.126692692877796,4.343016263630738,1119.48
12.379751286572745,9.232801681885935,1186.54
17.605835061775338,5.824526005873885,1190.22
12.830888313996459,13.020019294145433,1232.55
3.550703274022171,8.403204097277717,1063.27
18.081186188692868,7.870774205857744,1269.96
4.55814808698387,6.851367122949647,1063.02
8.453599810679973,6.691149170681657,1113.45
18.206836076320617,6.931391328258591,1185.29
12.847195002526481,5.905244625866768,1134.81
4.331587723951245,7.433436359716281,1085.42
11.916688773581457,8.192987348261056,1166.63
12.568022735075587,13.41119455487552,1255.96
13.583553602187163,14.550922160217521,1282.53
12.189424469155652,7.088897429726893,1124.06
16.49053895518432,11.126247250007252,1230.45
4.6651479584257185,9.650757006669844,1038.17
13.286196790441755,13.084663642698002,1237.56
13.583553602187163,14.550922160217521,1282.53
23.149855233402274,7.870774205857744,1215.11
16.24770104199314,15.31306469392521,1483.96
3.7116034766996577,14.782321159038371,1068.5
14.153979560123744,7.355255028295426,1196.87
16.774401631095607,6.420763803429087,1156.11
12.830888313996459,13.020019294145433,1232.55
13.286196790441755,13.084663642698002,1237.56
13.727319994202798,3.0213391697456897,1084.65
12.703428610510846,25.244294300987704,1468.9
18.081186188692868,7.870774205857744,1269.96
6.375750916505634,15.54446369274606,1144.91
13.583553602187163,14.550922160217521,1282.53
12.568022735075587,13.41119455487552,1255.96
12.83088831399646,13.020019294145435,1232.55
12.83088831399646,13.020019294145435,1232.55
5.809827677608286,6.628043058637489,1051.71
7.234777957947662,7.22638357703341,1094.27
6.375750916505634,15.54446369274606,1144.91
11.916688773581457,8.192987348261056,1166.63
17.605835061775338,5.824526005873885,1190.22
12.379751286572745,9.232801681885935,1186.54
6.375750916505634,15.54446369274606,1144.91
8.453599810679973,6.691149170681657,1113.45
12.51376158531978,11.118098845425266,1201.13
12.696878015249423,11.1347221306061,1192.45
4.3886118169757085,6.452026171607004,1049.59
5.687087406811283,0.5715329303533123,992.698
7.23809155198394,12.829159281469474,1140.58
2.371057094420768,12.486488918963401,975.466
11.745690020802137,14.387424131775113,1224.07
8.180223016179276,17.59177527377195,1249.71
-0.12641781166624044,1.268186437111738,998.481
14.89249275724029,1.5519968824002124,950.891
11.1293546135604,1.9346712807664717,1006.96
12.703653904660706,5.212685026871976,1081.28
7.782961395071075,22.940430093879055,1125.8
9.609302112880524,8.707397800884118,1139.52
16.464946376187804,12.526512976109542,1276.83
-2.624092317632101,4.409336280989258,998.152
14.004434115610863,1.9036764879928185,985.401
4.362878501025614,12.768928973964316,1035.13
9.275626946058363,11.139827487192228,1182.89
6.970365466972181,12.318734310719842,1118.47
11.018363127487543,5.635069822678557,1108.79
10.829047716220362,10.115542586679577,1069.26
7.591395294275075,4.618272109952431,1089.24
3.9912932945579356,7.476604892396251,1074.71
9.740884985912214,11.669169730524722,1153.51
6.65260993801492,2.9076539918206414,978.355
6.801138666982232,2.906549526221665,986.336
3.0608269594076196,7.424529301160577,1023.54
10.054544006830914,6.638022259560216,1104.31
15.927657671284306,6.731249694455098,1244.71
8.40203539433693,10.527402737286394,1133.03
5.966214612005655,4.441891496190355,1074.25
10.76302930382046,7.5404445693340625,1088.29
8.154800469547322,10.03375381879124,1126.74
7.61681784090703,12.176293564933141,1161.96
7.241000125557912,11.259140214518844,1120.55
6.925634174649005,9.495644905726301,1068.31
5.053124274521096,11.756387064701123,1049.68
7.878921458368435,15,1207.61
4.911523453257855,9.225646984451537,1015.06
6.935921371050931,5.532567194629067,1033.3
4.407909037519073,15,1043.95
8.162787115420945,0.2496572975823036,1010.26
6.973171387494705,8.597958051620914,1104.55
13.183448712496011,3.733758820392737,1088.78
7.104825783418102,8.421986219901358,1125.58
10.895264491439857,7.37336673099985,1086.4
10.620865342819368,8.142179978661288,1142.87
10.373384704996006,5.888845378740255,1090.32
15,13.719358308325194,1288.24
8.760950289404063,11.874971510131495,1190.37
6.823887833064241,4.842771303791705,1068.16
